,OrderID,CustomerID,Region,Product,Category,Quantity,Price,TotalSales,OrderDate,year
459,8e244507-37bf-4212-9eb9-a049f492879d,aa9a3b93-7dd4-4b72-887d-59a646d9a0dd,West,T-Shirt,Clothing,39,1372.01,53508.39,2023-05-17,2023
460,91c88203-94c7-4316-a294-2fa377e3e2df,250b0909-eff8-4ddf-8055-4db144616f73,East,Smartphone,Electronics,162,41.16,6667.92,2024-04-19,2024
461,a4e6d5d5-2195-42a7-9630-996f7fbd8123,c5de64db-315e-46d1-80d8-d92e0cec29ba,South,Bed,Furniture,40,605.56,24222.4,2022-01-31,2022
462,a06bc6c7-9420-4a7b-8652-65e69d4205b6,ed8a96a7-3a79-464d-a32d-a520a9cca2eb,South,Air Conditioner,Home Appliances,170,773.85,131554.5,2023-10-22,2023
463,011c7680-dc75-4574-a5c3-92e94342794d,4c4cbdbc-7395-45b0-bf92-27438ec6085b,South,Smartwatch,Electronics,178,116.86,20801.08,2024-11-12,2024
464,dbdbabd0-dde3-4d75-b974-5b2853b52213,cde8cc77-9cad-415e-906b-226b17522a5b,West,Sofa,Furniture,175,1214.29,212500.75,2023-09-28,2023
465,0aa03a00-b349-4969-b16c-cbe584e08aaa,d4ecf2f5-159e-4f35-92dd-7783e5f44a2b,West,T-Shirt,Clothing,140,1569.26,219696.4,2021-12-06,2021
466,673f3272-27b1-45ad-b718-6c6bfc2a4089,86eb3844-2b4c-4419-8674-91fec68b8f19,West,Microwave,Home Appliances,183,1110.55,203230.65,2023-09-27,2023
467,a04d22bf-6e8c-444d-a365-31c7be93d3a5,fd4568bb-d507-4d13-972a-b5347cb333f5,West,Microwave,Home Appliances,300,1324.74,397422.0,2023-05-13,2023
468,0ae7a478-5721-48b1-b4b4-2c1e982b94cd,3691dfe9-b766-4a2d-ba12-9361417ba25c,North,Jeans,Clothing,38,173.26,6583.88,2023-08-22,2023
469,76fea7d1-f4bc-40fc-ae0b-9b9cf38b2a87,5e60a232-5cac-4b6f-8886-2557f1b6f37d,South,Microwave,Home Appliances,200,640.19,128038.0,2023-09-22,2023
470,0f88034c-1fe4-45c3-83e5-9f3c400eb576,e4ee7c55-3fc9-4f93-bcad-e7c1dbe71f02,North,Laptop,Electronics,158,895.02,141413.16,2022-11-07,2022
471,8708a863-4c89-4cd1-afb6-03c9fb3c5274,89d36f06-47e3-4086-b209-e1d0a1ec4587,East,Smartphone,Electronics,45,382.91,17230.95,2023-09-18,2023
472,27517270-53c9-48f2-af89-a6599bd89c35,e322facb-e523-4e9a-8baf-0decafe33cf9,West,Refrigerator,Home Appliances,14,188.34,2636.76,2023-05-05,2023
473,6bdd8978-d08f-4f04-b88c-4d5712d9f06b,a003f531-114b-4a55-a4ee-a2aa1ba5e29a,North,Shirt,Clothing,7,590.78,4135.46,2022-04-30,2022
474,8c21795d-aacf-4950-8dd6-99a86530ccea,d797d162-44ed-40af-bd03-92541edc2498,West,Smartwatch,Electronics,125,1148.2,143525.0,2024-03-23,2024
475,6d95ff64-d012-42e8-a132-759f17a3f157,8e16bc6a-4740-4ef1-9340-de2bc667d136,South,Microwave,Home Appliances,72,545.15,39250.8,2024-11-06,2024
476,91bde33c-4c28-4910-a46d-f8cde4140c26,f5221e4b-c065-49c8-b1f9-84ea7ba3d263,East,Microwave,Home Appliances,33,342.74,11310.42,2022-05-10,2022
477,8169b082-5e79-4d35-8d64-0917cfcac77e,a5171f80-b995-459c-a7b4-ccdceb55a93c,East,Washing Machine,Home Appliances,248,1567.51,388742.48,2024-07-09,2024
478,a32ea0b5-464c-450f-85f6-71df18431f53,bc390b1c-3c39-462f-98c1-e0aadd71b990,East,Jeans,Clothing,254,1191.67,302684.18,2024-02-20,2024
479,26045f73-c6e2-414c-ae4f-7c51a10dcb98,a3fb1be4-ff01-4c4c-89eb-24c5932de30e,South,Refrigerator,Home Appliances,70,616.27,43138.9,2023-10-01,2023
480,02a4ef75-ce0e-48fa-b064-ad9fad17f1ad,caa3aab5-30ed-41d0-8330-a50540c915d6,West,Dress,Clothing,195,1610.11,313971.45,2024-06-24,2024
481,c70e0ab8-8005-4afc-abd2-de69f6c0a994,c86615c5-058e-4b2d-b494-825f4f42ce57,East,Washing Machine,Home Appliances,221,1632.8,360848.8,2024-11-17,2024
482,cde86327-8771-4d41-a5c5-e9da5a07ff0d,291f5f20-c4eb-4efb-8360-3123937695e9,South,Jacket,Clothing,103,963.23,99212.69,2024-08-18,2024
483,39fd761a-515f-4e14-a6d7-08d65baa3ba0,0b89a2d5-8a02-4c24-bee6-ebbe1757fbd6,South,Washing Machine,Home Appliances,150,1472.4,220860.0,2022-12-29,2022
484,4826c6ea-3160-4d72-a2a8-d6ba2996fe7d,959090f1-0974-4205-a754-feb8622657fd,West,Chair,Furniture,193,567.8,109585.4,2022-09-28,2022
485,08b77881-572b-468a-bd1f-6eb9899fc194,1fcabcb2-2ca5-4f41-8ef6-82ad642f2aa0,West,T-Shirt,Clothing,289,407.6,117796.4,2022-02-17,2022
486,6d76696c-6bb2-47ca-86f8-1dee72c4ceae,896c8a53-6ec7-492f-9acd-f8933995cb01,South,Headphones,Electronics,108,882.53,95313.24,2023-01-24,2023
487,715ab52d-bd72-40fb-84ff-4c0347adb7a1,cc00ed93-202e-4d9f-b78d-879123ca44e1,East,Headphones,Electronics,256,286.97,73464.32,2024-02-09,2024
488,dce99c6b-c28a-4bbf-a247-824bd5f85275,d98ca585-f10e-445e-bec6-cd2c2221bb6e,East,Chair,Furniture,79,1433.32,113232.28,2024-10-21,2024
489,fb919fe6-8b18-41fd-9c89-4270a33f0779,c850b80f-af69-488f-9723-57e70be577d7,West,Headphones,Electronics,246,1168.67,287492.82,2023-08-27,2023
490,14f9e137-25f9-416f-9d0f-bc262ae23650,0203535a-13a4-49e7-84c2-9ed83f80953a,West,Tablet,Electronics,275,1191.7,327717.5,2023-12-05,2023
491,54b9b95c-58f5-4e12-a4c9-be3bd004ff0e,8cc41c19-71da-47b5-908f-c6511f5d7552,North,Smartphone,Electronics,182,341.01,62063.82,2023-01-25,2023
492,9e7d2dc0-607d-4c38-90a5-10b670d6fe8e,c50dddc6-9b8a-4fd8-8685-c08892985ec5,North,Washing Machine,Home Appliances,221,220.83,48803.43,2022-02-17,2022
493,877e43dc-e856-4692-a9b5-7a51c33293d0,579d9c5d-3efc-4ead-8324-139fee052fb9,North,Jeans,Clothing,262,1496.24,392014.88,2024-09-16,2024
494,b4bc69ff-7f11-4d05-82ec-7bdb6b0a6db2,eae073ca-13e9-4759-8a6b-a1ca6f7446cb,South,Washing Machine,Home Appliances,201,931.5,187231.5,2024-04-27,2024
495,39fd610d-3811-471a-8c6f-c0c978a228d0,337b88f7-29bb-405c-af25-01563017f1d4,South,T-Shirt,Clothing,248,218.05,54076.4,2023-08-14,2023
496,a7eb669a-808b-4e0c-85b8-9cf7e7acb855,1b988ec2-a89c-4033-ac1b-43a2eb102075,West,Laptop,Electronics,73,703.17,51331.41,2022-06-21,2022
497,d1b7ff36-2f2b-49dc-8c60-9ea19a85feab,db3ba5b2-541a-4c04-a607-f97c027c33fe,East,Microwave,Home Appliances,267,971.02,259262.34,2024-10-30,2024
498,0f6c773e-a433-4bf1-9868-6685a212f163,49ff005a-9d11-4adc-9179-ba2ae39950c5,West,Headphones,Electronics,232,644.63,149554.16,2024-10-14,2024
499,d54d9afe-2614-4608-95ed-5087bfe236c7,4b74c184-9e7a-4e26-afeb-ee77b0926f6c,East,Laptop,Electronics,12,1699.87,20398.44,2024-07-06,2024
